,Time,Country,"Core CPI,not seas.adj,,,","Core CPI / CPI, not seas. adj.","CPI Price, seas. adj.,,,",CPI seasonal / CPI not seasonal,"CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","Core CPI / CPI, seas. adj.",Core CPI Seasonal / Core CPI Not Seasonal,"CPI Price,not seas.adj,,,","GDP,current US$,millions,seas. adj.,","Stock Markets, US$, Billions","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,",Industrial Production % of GDP,"Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Export-Import Ratio, seas. adj.","Import-Export Ratio, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,, (USD to EURO)","Retail Sales Volume,Index,,,",GDP to Unemployment Rate Correlaton,Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton
650,2000 [2000],Brazil,54.29598975,1.0089354080067223,53.83054196,1.0002863943673777,7.041550554,54.23751877,1.0075603327624385,0.9989231068395804,53.81512961,655302.885,23.09659481,,390598000000,0.5960571957500232,430825000000,55946.95388,55892,54906.59921,0.0015875936056652,-0.0015875936056652,55018,1.829968786,1.829968786,34.66744709,,0.5095813929803691,26.514071709083723
651,2000 [2000],Canada,85.54360812,1.032353268143173,82.36902706,0.994041941273735,2.73763576,85.15462385,1.033818498159155,0.9954527956144386,82.86272806,744760.6787,58.41466118,6.833333333,238380000000,0.3200759744943822,245914000000,274.8189619,224805,288033.6,-0.3863775159832427,0.3863775159832427,293.7547369,1.485090023,1.485090023,48.17471926,0.06491556839525796,1.821392438064339,172.48167837252015
652,2000 [2000],China,,,82.50299593,1.0056674188265309,0.361902291,,,,82.03805193,1210042.875,,3.000531322,767519000000,0.6342907477555288,732486000000,226445.2897,225092.4673,249366.0151,-0.0189420770730954,0.0189420770730954,249202,8.278492082,8.278492082,,0.2401968598734001,,
653,2000 [2000],France,85.58529622,1.0021282852514082,84.99007726,0.9951587965415644,1.66384061,85.03900709,1.0005757122663896,0.993617021215937,85.40353314,1365687.97,92.24469258,8.175,395179000000,0.2893625840461932,402981000000,397.137,304673,278880.4353,-0.2039142940535677,0.2039142940535677,278006.5034,7.118071869,1.085006496,54.01208795,0.09950123103100603,3.3599997720812387,448.1531366473656
654,2000 [2000],Germany,88.97681034,1.0278547677447112,86.66846458,1.0011888961996098,1.516268295,88.52319541,1.0214002963937128,0.9949018746764844,86.56554713,1947845.614,78.71300597,6.874590894,872742000000,0.4480550171570219,967923000000,495614.5928,495556.3464,550553.2115,-0.0282048116673788,0.0282048116673788,549834,2.123252918,1.085006496,71.82053842,0.168761122227962,4.902669352815376,419.6306643840087
655,2000 [2000],India,,,56.51462204,0.9979830524317734,4.022391141,,,,56.62883944,461901.8747,27.41437343,,247470000000,0.5357631426820446,239092000000,51559.79464,51561,1909.388661,0.1074912415353312,-0.1074912415353312,1906.52,44.94066428,44.94066428,,,,55.09228651842539
656,2000 [2000],Italy,82.76681287,1.0169150667156128,81.2704255,0.9985296920777608,2.503294237,81.4095649,1.0017120545283722,0.98360154362677,81.390094,1147408.73,127.9422757,,563629000000,0.4912190270680615,628049000000,633.108586,632.3035238,240128,-0.2087267467574523,0.2087267467574523,239731,2100.968547,1.085006496,75.55034183,,3.123809461374716,413.14161638696635
657,2000 [2000],Japan,105.4296744,1.0277863807913157,102.2662277,0.9969473646118326,-0.674833423,,,,102.5793651,4888910.838,136.1668103,4.714846377,1733180000000,0.3545124992929969,1902220000000,379069.5134,379621.4391,480608,-0.0207691426505005,0.0207691426505005,479075,107.8014307,107.8014307,81.66796463,0.6176028642540946,-12.52607909737687,-1631.0656920096258
658,2000 [2000],United Kingdom,86.47256375,1.0448742921646774,82.33246945,0.9948482733488826,0.800215342,85.94138945,1.0438334963606513,0.9938573082956615,82.75882027,1660474.307,103.2711961,5.45,519957000000,0.3131376365223096,531009000000,796.8486653,351935,187617.832,-0.1125106137126757,0.1125106137126757,187501,0.660665514,0.660665514,75.35967331,0.181468140531973,9.747475120668879,1043.2036698948075
659,2000 [2000],United States,82.37310264,1.0365377754057936,79.17295054,0.9962688231339458,3.366683342,82.16888075,1.0378403253834323,0.9975207697239168,79.46946517,10252400,102.5180327,3.966666667,3014870000000,0.294064,3024010000000,1216793.172,1218022.6,781918,0.0424169142834848,-0.0424169142834848,781918,1,1,87.20252367,1.5394463796381415,2.6809380922162473,246.1471241526832
660,2000Q1 [2000Q1],Brazil,,,,,,,,,,162193.2457,,,,,,13269.80183,12051,13391.03322,-0.0007474502990354734,0.0007474502990354734,12035,,,,,,
661,2000Q1 [2000Q1],Canada,,,,,,,,,,184123.186,,,,,,63.43190617,53167,69931.9,-0.3794658870058331,0.3794658870058331,71.69163652,,,,,,
662,2000Q1 [2000Q1],China,,,,,,,,,,290333.0498,,,,,,54489.93382,46491.35518,59854.82655,-0.018478408619672,0.018478408619672,51694,,,,,,
663,2000Q1 [2000Q1],France,,,,,,,,,,357965.8615,,,,,,98.7127,78266,75725.17323,-0.211267242672525,0.211267242672525,76671.15537,,,,,,
664,2000Q1 [2000Q1],Germany,,,,,,,,,,517688.5894,,,,,,123852.695,122559.4645,140213.3009,-0.0316031804350988,0.0316031804350988,138570,,,,,,
665,2000Q1 [2000Q1],India,,,,,,,,,,117332.3155,,,,,,13009.56065,13094,415.5702124,0.1073360768849737,-0.1073360768849737,436.35,,,,,,
666,2000Q1 [2000Q1],Italy,,,,,,,,,,300181.7982,,,,,,170.6571923,175.0743654,60779,-0.201905455864179,0.201905455864179,60882,,,,,,
667,2000Q1 [2000Q1],Japan,,,,,,,,,,1230588.865,,,,,,89791.72058,89227.52476,115001,-0.0204855416272598,0.0204855416272598,115387,,,,,,
668,2000Q1 [2000Q1],United Kingdom,,,,,,,,,,434641.9643,,,,,,209.4382524,81335,45267.82941,-0.1036678343522753,0.1036678343522753,44958,,,,,,
669,2000Q1 [2000Q1],United States,,,,,,,,,,2500700,,,,,,292836.0334,282120,188087,0.0418878847522693,-0.0418878847522693,187805.6,,,,,,
670,2000Q2 [2000Q2],Brazil,,,,,,,,,,162995.3144,,,,,,13431.91018,13265,13600.31977,-0.0010332173695908,0.0010332173695908,14080,,,,,,
671,2000Q2 [2000Q2],Canada,,,,,,,,,,185743.2798,,,,,,71.30977045,55234,71612.3,-0.3851605845798681,0.3851605845798681,74.59206532,,,,,,
672,2000Q2 [2000Q2],China,,,,,,,,,,298662.6003,,,,,,55211.78562,55618.26088,63164.90414,-0.026629107601726,0.026629107601726,62828,,,,,,
673,2000Q2 [2000Q2],France,,,,,,,,,,343470.725,,,,,,85.51,75985,71801.69867,-0.2087985480276376,0.2087985480276376,71440.68938,,,,,,
674,2000Q2 [2000Q2],Germany,,,,,,,,,,493066.2098,,,,,,121655.7279,121926.1845,136600.2805,-0.0303094235682097,0.0303094235682097,137200,,,,,,
675,2000Q2 [2000Q2],India,,,,,,,,,,116326.0344,,,,,,13027.30088,12800,475.4801119,0.1079020774054685,-0.1079020774054685,456.16,,,,,,
676,2000Q2 [2000Q2],Italy,,,,,,,,,,288395.631,,,,,,167.7233645,169.1374323,58709,-0.2029894712083901,0.2029894712083901,59878,,,,,,
677,2000Q2 [2000Q2],Japan,,,,,,,,,,1233715.761,,,,,,93975.42383,91950.83158,122208,-0.022884182128885,0.022884182128885,119281,,,,,,
678,2000Q2 [2000Q2],United Kingdom,,,,,,,,,,418638.6926,,,,,,199.1153205,87745,46062.05241,-0.1095525518787175,0.1095525518787175,46294,,,,,,
679,2000Q2 [2000Q2],United States,,,,,,,,,,2561900,,,,,,300748.3191,300735.1,193443,0.041885053710137,-0.041885053710137,195978.4,,,,,,
680,2000Q3 [2000Q3],Brazil,,,,,,,,,,168057.1162,,,,,,14461.12564,15335,14104.04103,0.0021247812533867,-0.0021247812533867,15229,,,,,,
681,2000Q3 [2000Q3],Canada,,,,,,,,,,189279.8041,,,,,,73.12245262,58590,73008.1,-0.3853288938784358,0.3853288938784358,71.88772005,,,,,,
682,2000Q3 [2000Q3],China,,,,,,,,,,306056.2541,,,,,,58894.75893,60985.79025,63834.6804,-0.0161405669834341,0.0161405669834341,67779,,,,,,
683,2000Q3 [2000Q3],France,,,,,,,,,,336444.8258,,,,,,88.1871,71076,67468.62185,-0.200271870996329,0.200271870996329,62416.91789,,,,,,
684,2000Q3 [2000Q3],Germany,,,,,,,,,,478339.3641,,,,,,123817.7211,120216.35,135475.4971,-0.024371349871935,0.024371349871935,132047,,,,,,
685,2000Q3 [2000Q3],India,,,,,,,,,,114935.894,,,,,,12547.9292,12729,495.6486461,0.1048608936204037,-0.1048608936204037,502.11,,,,,,
686,2000Q3 [2000Q3],Italy,,,,,,,,,,281850.9503,,,,,,157.5430068,154.3514539,60761,-0.2150195233640125,0.2150195233640125,57282,,,,,,
687,2000Q3 [2000Q3],Japan,,,,,,,,,,1220758.687,,,,,,96400.60762,95670.51652,122623,-0.0214804061271447,0.0214804061271447,122561,,,,,,
688,2000Q3 [2000Q3],United Kingdom,,,,,,,,,,406917.0902,,,,,,187.0322138,90863,47050.2869,-0.1151665924455684,0.1151665924455684,45856,,,,,,
689,2000Q3 [2000Q3],United States,,,,,,,,,,2580000,,,,,,311298.0376,316508.4,201036,0.0427372238759689,-0.0427372238759689,195674,,,,,,
690,2000Q4 [2000Q4],Brazil,,,,,,,,,,162057.2087,,,,,,14784.11623,15241,13811.2052,0.0060035035639855,-0.0060035035639855,13674,,,,,,
691,2000Q4 [2000Q4],Canada,,,,,,,,,,185614.4087,,,,,,66.95483262,57814,73481.3,-0.3955207232108592,0.3955207232108592,75.583315,,,,,,
692,2000Q4 [2000Q4],China,,,,,,,,,,314990.9708,,,,,,57848.81134,61997.06097,62511.60403,-0.014802940789565,0.014802940789565,66901,,,,,,
693,2000Q4 [2000Q4],France,,,,,,,,,,327806.558,,,,,,124.7272,79346,63884.94157,-0.194505609524749,0.194505609524749,67477.74072,,,,,,
694,2000Q4 [2000Q4],Germany,,,,,,,,,,458751.4507,,,,,,126288.4488,130854.3474,138264.133,-0.0261049511270788,0.0261049511270788,142017,,,,,,
695,2000Q4 [2000Q4],India,,,,,,,,,,113307.6307,,,,,,12975.00391,12938,522.6896906,0.1098982843650617,-0.1098982843650617,511.9,,,,,,
696,2000Q4 [2000Q4],Italy,,,,,,,,,,276980.351,,,,,,137.1850223,133.7402722,59879,-0.2156897222565076,0.2156897222565076,61689,,,,,,
697,2000Q4 [2000Q4],Japan,,,,,,,,,,1203847.525,,,,,,98901.76136,102772.5663,120776,-0.0181702733824202,0.0181702733824202,121846,,,,,,
698,2000Q4 [2000Q4],United Kingdom,,,,,,,,,,400276.5604,,,,,,201.2628786,91992,49237.66324,-0.1225062999252254,0.1225062999252254,50393,,,,,,
699,2000Q4 [2000Q4],United States,,,,,,,,,,2609800,,,,,,311910.7822,318659.1,199352,0.0431292751168672,-0.0431292751168672,202460,,,,,,
700,2001 [2001],Brazil,57.46009626,0.9993707171757906,57.51118132,1.0002592105193826,6.837455517,57.4010515,0.9980850711553424,0.9989724214917284,57.49627768,564061.881,15.86677191,,396949000000,0.7037330714429185,437622000000,55650.04099,55443,58121.31636,-0.0043812132201147,0.0043812132201147,58128,2.350970797,2.350970797,28.62588494,,0.43333563988590595,18.758185979583534
701,2001 [2001],Canada,87.22371565,1.026703562739718,84.4343696,0.9938703876576044,2.507426175,86.83467142,1.028428018487865,0.995539696662762,84.9551115,739134.352,44.9779666,7.225,230880000000,0.3123654033603893,236039000000,296.5993694,242709,270796.1,-0.3659679730737234,0.3659679730737234,276.1614664,1.548830628,1.548830628,47.61136989,0.06093267815579796,1.9653618608238803,145.00014453014813
702,2001 [2001],China,,,83.09212195,1.0057131294332582,0.714066206,,,,82.62010261,1338954.257,,3.250111418,841344000000,0.6283590313869849,802945000000,245328.367,243546.7802,266715.1076,-0.0159727193727425,0.0159727193727425,266099,8.277149155,8.277149155,,0.24537607898996425,,
703,2001 [2001],France,86.72466096,0.9991355644610987,86.3633142,0.994972568664721,1.615761493,86.17021277,0.9977640803645768,0.9936067989904772,86.7996937,1378784.047,72.38200739,7.4,399840000000,0.289994652077665,407520000000,650.3006,301555,269834.2057,-0.1952328253911107,0.1952328253911107,269000.9009,7.327110391,1.11686108,55.70563845,0.11097604966264356,3.568468801808562,362.11802432209475
704,2001 [2001],Germany,89.92114076,1.0183707106785116,88.38547285,1.000979036066121,1.98112229,89.46175891,1.012177182802728,0.9948912808921532,88.29902492,1948298.15,60.08872966,6.90132008,875387000000,0.4493085414057392,967336000000,486393.4127,486242.9292,572395.5797,-0.0441422002068831,0.0441422002068831,571383,2.185690185,1.11686108,69.86254594,0.16814655708646065,3.65000219574229,245.1763136845738
705,2001 [2001],India,,,58.65157495,0.998006468313085,3.781238971,,,,58.76873228,472884.674,19.66308719,,254156000000,0.5374587377724996,245566000000,50338.25811,50401,2045.914664,0.1021228771013204,-0.1021228771013204,2045.16,47.1798778,47.1798778,,,,42.03531946464886
706,2001 [2001],Italy,84.43896199,1.0089995414852078,83.56187443,0.998518823520115,2.819536029,83.0546566,0.993930032883299,0.9836058454844112,83.68582791,1167645.568,98.92660334,,553880000000,0.4743562731529162,623148000000,509.3321944,507.5394782,244303,-0.2087908133143361,0.2087908133143361,244200,2162.755079,1.11686108,73.94832744,,2.7146304040679623,283.6169758393775
707,2001 [2001],Japan,104.414233,1.0254763953527,101.5092427,0.9969458119658684,-0.740210132,,,,101.8202208,4308526.341,85.19384747,5.0393151,1619410000000,0.3758616918712253,1772490000000,349527.9879,349264.6901,402458,-0.0122849456892759,0.0122849456892759,403247,121.5111897,121.5111897,71.18355715,0.5092393661344505,-9.953702654494952,-930.3577490166304
708,2001 [2001],United Kingdom,87.50284608,1.044440211608521,83.34936228,0.9948639327407632,1.23510547,86.96726258,1.0434064544830732,0.9938792448018166,83.77966025,1641332.826,86.3399529,5.083333333,512134000000,0.3120232483548709,522940000000,849.7407042,386220,189704.4437,-0.1150617961233659,0.1150617961233659,189628,0.694254098,0.694254098,76.96312262,0.19231483991928966,6.449686965373079,565.072971859688
709,2001 [2001],United States,84.57300025,1.0349700510735689,81.40295863,0.996176368365632,2.816628757,84.3595473,1.0363204080018584,0.9974761099952818,81.71540825,10581900,97.30585366,4.741666667,2921820000000,0.276114,2930680000000,1142130.941,1140998.1,729100,0.0390318318071424,-0.0390318318071424,729100.6,1,1,89.12736738,1.3292215206946956,3.2752274974580087,279.2583262410007
710,2001Q1 [2001Q1],Brazil,,,,,,,,,,160221.1008,,,,,,15644.72242,14427,15229.68322,0.0025904153568267,-0.0025904153568267,13777,,,,,,
711,2001Q1 [2001Q1],Canada,,,,,,,,,,188149.8353,,,,,,70.64729785,59166,73170.5,-0.3885193552553165,0.3885193552553165,74.76883332,,,,,,
712,2001Q1 [2001Q1],China,,,,,,,,,,325392.9375,,,,,,63070.7824,54528.06753,67749.96496,-0.0143800987075818,0.0143800987075818,58808,,,,,,
713,2001Q1 [2001Q1],France,,,,,,,,,,351319.46,,,,,,146.88,82180,72960.07547,-0.2072563685199789,0.2072563685199789,74204.41434,,,,,,
714,2001Q1 [2001Q1],Germany,,,,,,,,,,499508.877,,,,,,128381.1594,126906.9292,148795.5215,-0.0408688674816083,0.0408688674816083,147563,,,,,,
715,2001Q1 [2001Q1],India,,,,,,,,,,115787.3977,,,,,,12032.06918,12089,519.2513428,0.0994306640091281,-0.0994306640091281,543.39,,,,,,
716,2001Q1 [2001Q1],Italy,,,,,,,,,,297347.4465,,,,,,133.9772166,138.110738,63336,-0.2125527679061471,0.2125527679061471,63543,,,,,,
717,2001Q1 [2001Q1],Japan,,,,,,,,,,1127026.851,,,,,,94704.79257,93491.75628,108690,-0.012408938986317,0.012408938986317,107659,,,,,,
718,2001Q1 [2001Q1],United Kingdom,,,,,,,,,,407331.0331,,,,,,208.5882686,94057,49946.65132,-0.122107227315502,0.122107227315502,49717,,,,,,
719,2001Q1 [2001Q1],United States,,,,,,,,,,2618200,,,,,,309224.5794,297044.8,196333,0.0431180121457489,-0.0431180121457489,195261.7,,,,,,
720,2001Q2 [2001Q2],Brazil,,,,,,,,,,141773.4609,,,,,,14605.44217,14491,14813.57982,-0.0014681002260839,0.0014681002260839,15120,,,,,,
721,2001Q2 [2001Q2],Canada,,,,,,,,,,187020.5115,,,,,,78.42606038,60729,69931.1,-0.3735027424498301,0.3735027424498301,73.18514328,,,,,,
722,2001Q2 [2001Q2],China,,,,,,,,,,331581.2733,,,,,,61201.061,61951.03379,65876.39161,-0.0141001045187795,0.0141001045187795,65696,,,,,,
723,2001Q2 [2001Q2],France,,,,,,,,,,335097.2303,,,,,,155.653,75399,64884.70461,-0.1931649854343782,0.1931649854343782,64814.76623,,,,,,
724,2001Q2 [2001Q2],Germany,,,,,,,,,,472981.6208,,,,,,121366.6322,121587.5954,140038.3381,-0.0394765992564758,0.0394765992564758,140820,,,,,,
725,2001Q2 [2001Q2],India,,,,,,,,,,117663.0351,,,,,,12912.52283,12785,503.2601867,0.1054644105751101,-0.1054644105751101,485.81,,,,,,
726,2001Q2 [2001Q2],Italy,,,,,,,,,,283862.3598,,,,,,128.3691641,129.3502788,60305,-0.2119922869601255,0.2119922869601255,61243,,,,,,
727,2001Q2 [2001Q2],Japan,,,,,,,,,,1072469.371,,,,,,89620.64462,88004.28408,100705,-0.010335358453794,0.010335358453794,100143,,,,,,
728,2001Q2 [2001Q2],United Kingdom,,,,,,,,,,405778.4173,,,,,,211.9957532,95115,47429.05885,-0.1163616917109011,0.1163616917109011,47869,,,,,,
729,2001Q2 [2001Q2],United States,,,,,,,,,,2649500,,,,,,288232.5686,288532,187679,0.0379519036044536,-0.0379519036044536,190280.9,,,,,,
730,2001Q3 [2001Q3],Brazil,,,,,,,,,,129012.4545,,,,,,13290.83059,14077,14250.25156,-0.007436653877475,0.007436653877475,15434,,,,,,
731,2001Q3 [2001Q3],Canada,,,,,,,,,,184271.1169,,,,,,74.90386047,60000,65438.7,-0.354715363097308,0.354715363097308,64.38369207,,,,,,
732,2001Q3 [2001Q3],China,,,,,,,,,,337431.7115,,,,,,61916.16818,64958.31823,66215.42435,-0.0127411147899772,0.0127411147899772,70323,,,,,,
733,2001Q3 [2001Q3],France,,,,,,,,,,344502.3596,,,,,,167.8884,69978,67721.01438,-0.1960890080939811,0.1960890080939811,62279.05245,,,,,,
734,2001Q3 [2001Q3],Germany,,,,,,,,,,485108.8727,,,,,,120141.4796,116827.3856,143133.2995,-0.0473951749676995,0.0473951749676995,139477,,,,,,
735,2001Q3 [2001Q3],India,,,,,,,,,,118782.2076,,,,,,13045.00865,13197,505.1959547,0.1055697898588306,-0.1055697898588306,510.04,,,,,,
736,2001Q3 [2001Q3],Italy,,,,,,,,,,291383.571,,,,,,129.6185024,126.1374168,60013,-0.2055139254834652,0.2055139254834652,55954,,,,,,
737,2001Q3 [2001Q3],Japan,,,,,,,,,,1067486.056,,,,,,84864.12835,84385.40646,99631,-0.0138333157299808,0.0138333157299808,99080,,,,,,
738,2001Q3 [2001Q3],United Kingdom,,,,,,,,,,411763.7117,,,,,,213.4489524,95525,46189.16269,-0.1116555743773183,0.1116555743773183,44996,,,,,,
739,2001Q3 [2001Q3],United States,,,,,,,,,,2649100,,,,,,276178.1056,280836.3,175321,0.03807221531841,-0.03807221531841,169954.8,,,,,,
740,2001Q4 [2001Q4],Brazil,,,,,,,,,,133054.8648,,,,,,12109.04581,12448,13827.80176,-0.0129176483143516,0.0129176483143516,13797,,,,,,
741,2001Q4 [2001Q4],Canada,,,,,,,,,,179692.8882,,,,,,72.62215073,62814,62255.8,-0.346052525907756,0.346052525907756,63.82379776,,,,,,
742,2001Q4 [2001Q4],China,,,,,,,,,,344548.3348,,,,,,59140.35544,62109.36069,66873.32667,-0.0224437922025911,0.0224437922025911,71272,,,,,,
743,2001Q4 [2001Q4],France,,,,,,,,,,347864.9975,,,,,,179.8792,73998,64268.41123,-0.1842339197406603,0.1842339197406603,67702.66784,,,,,,
744,2001Q4 [2001Q4],Germany,,,,,,,,,,490698.7796,,,,,,116504.1415,120921.0191,140428.4205,-0.0487555298578533,0.0487555298578533,143523,,,,,,
745,2001Q4 [2001Q4],India,,,,,,,,,,120652.0336,,,,,,12348.65745,12330,518.2071793,0.0980542964565497,-0.0980542964565497,505.92,,,,,,
746,2001Q4 [2001Q4],Italy,,,,,,,,,,295052.1907,,,,,,117.3673114,113.9410445,60649,-0.2051556795595756,0.2051556795595756,63460,,,,,,
747,2001Q4 [2001Q4],Japan,,,,,,,,,,1041544.063,,,,,,80338.42238,83383.24327,93432,-0.0125713141528415,0.0125713141528415,96365,,,,,,
748,2001Q4 [2001Q4],United Kingdom,,,,,,,,,,416459.6637,,,,,,215.70773,101523,46139.57082,-0.110272055358239,0.110272055358239,47046,,,,,,
749,2001Q4 [2001Q4],United States,,,,,,,,,,2665100,,,,,,268495.6875,274585,169767,0.0370450217627856,-0.0370450217627856,173603.2,,,,,,
750,2002 [2002],Brazil,62.27695092,0.9987513915458688,62.3717835,1.0002722458882811,8.451577704,62.21271613,0.9974496902112796,0.9989685623806068,62.35480766,521742.6526,10.78906712,,405672000000,0.7775327510189456,447883000000,47203.16014,47141,59877.48829,-0.0242922982946478,0.0242922982946478,60288,2.921882492,2.921882492,25.08502753,,0.3072110234227475,10.319125131724292
751,2002 [2002],Canada,89.59826762,1.0313620070903782,86.35578584,0.994037931464743,2.27563283,89.20606601,1.0330062443677024,0.9956226652543844,86.87373299,760432.4878,40.21191571,7.666666667,235270000000,0.3093897272598878,239758000000,336.2858086,275445,262434.2,-0.3446695379226537,0.3446695379226537,267.8125913,1.570064753,1.570064753,49.23019461,0.0590770516518291,2.2391818426702175,142.83983689026846
752,2002 [2002],China,,,82.48479074,1.0057194901016342,-0.7309131,,,,82.01570274,1469088.753,,3.851394928,949159000000,0.6460869011907818,905211000000,294678.9193,295170.3152,324473.4521,-0.0202809617452703,0.0202809617452703,325595,8.277018989,8.277018989,,0.22719287698716362,,
753,2002 [2002],France,88.59921485,1.0014694963421165,88.01119853,0.9948229317102704,1.908083709,88.03102837,1.0002253104188013,0.9935870032148484,88.46920967,1502420.338,59.28222484,7.525,395504000000,0.2632445727714849,402704000000,559.8531,311541,299492.0511,-0.1989670869324986,0.1989670869324986,298852.0983,6.958616283,1.060726786,60.31473281,0.11891857078892763,3.2717942628025223,251.14459922699172
754,2002 [2002],Germany,91.29757661,1.0197780945248185,89.60805466,1.0009064274028223,1.383238405,90.82840767,1.0136187870011284,0.994861101932594,89.52690502,2082127.093,46.72807396,7.666132702,865866000000,0.4158564589601639,956578000000,490659.1797,490957.7046,616719.1458,-0.0605438383294693,0.0605438383294693,616333,2.075640951,1.060726786,71.90934729,0.16176912409451388,5.3808180915325705,273.07227899330843
755,2002 [2002],India,,,61.70347576,0.9980077408518232,5.203442203,,,,61.82665047,495343.2375,17.85192603,,266684000000,0.5383822364184391,257582000000,56475.88731,56532,2455.349521,0.1090567786120225,-0.1090567786120225,2448.39,48.59391873,48.59391873,,,,27.732633756568173
756,2002 [2002],Italy,86.87865497,1.0134163823045736,85.60056782,0.9985078359387232,2.4397411,85.47285149,0.9985079966961368,0.9838187702090296,85.72848879,1276722.184,79.30471787,,545493000000,0.4272605323508658,614909000000,581.026871,580.3906378,254798,-0.1991169075895058,0.1991169075895058,254597,2054.04573,1.060726786,77.87682692,,3.3038818443222966,262.7556447497771
757,2002 [2002],Japan,103.5246727,1.026216868266819,100.5715038,0.9969427671179732,-0.923796501,,,,100.8799172,4127043.838,69.00947343,5.373720693,1598670000000,0.3873644339030643,1751030000000,337999.0239,338032.9575,417244,-0.0192013894716472,0.0192013894716472,417161,125.237784,125.237784,66.83203378,0.4574342972921213,-7.488043631874949,-603.8501427032309
758,2002 [2002],United Kingdom,88.78453248,1.0465631923610117,84.39999699,0.994879714042666,1.260519196,88.2420608,1.0455220846803492,0.9938900204253236,84.83437324,1790604.963,74.45201404,5.175,504470000000,0.2817315993332249,515116000000,851.6120705,456249,187034.2245,-0.1039774915610462,0.1039774915610462,187050,0.666393384,0.666393384,85.09810868,0.20608869117277379,6.987638773276948,477.4454505844211
