,Time,Country,"CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, % y-o-y, not seas. adj.,,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Core CPI,not seas.adj,,,","Core CPI,seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Retail Sales Volume,Index,,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,"
0,1997M12 [1997M12],United Kingdom,84.5856102,..,79.97849553,1.642660933,83.8424983,80.50735529,..,..,86.28944522,88.64603857,33019.33793,6.4,41949372228,43398388358,0.738811379,0.91654446,75.92266003,27688,37476.41251,82.83576339,..,0.871065898,..,14159.54079,0.737512513,14739.40741,16255.4186,19985.29808,0.601915159,0.601915159,77.66215829
0,1997M12 [1997M12],United States,77.56058995,..,74.39490914,1.697045883,77.59492007,74.43916802,..,..,75.53856985,75.53856985,71309.36537,4.7,2.27411E+11,2.27983E+11,0.772041303,0.758405004,76960.01956,74670.3,96718.01204,101476.1495,..,0.842733539,..,58247,0.845070423,59663.7,69116.74606,70602.045,1,1,75.90869145
0,1998M01 [1998M01],Brazil,49.04401951,..,48.00952292,3.79172795,49.06142261,47.51761386,..,..,14.08423861,22.37320981,53103,..,30056849212,30280626840,0.676020408,0.662489557,5307.603713,4623,6838.550943,8011.603588,..,0.649109792,..,4541.429769,0.663656885,3908,6996.396948,5888.585034,1.119272727,1.119272727,..
0,1998M01 [1998M01],Canada,82.34767025,..,78.6701209,1.222222222,82.24799286,78.97480452,..,..,55.95438885,40.49486128,20750.46765,8.8,17237105241,20481912856,0.749189918,0.747654693,23.82401276,19885,26542.0016,31.86499462,..,0.590323845,..,17870.4,0.590183067,18.53025374,30272.19744,31.39746763,1.440545455,1.440545455,44.32294031
0,1998M01 [1998M01],China,..,..,83.740489,0.229553625,..,83.75699627,..,..,..,..,144230.0122,..,50066083176,49569689950,0.579695826,0.58532858,11683.49825,8695.255925,14999.68696,19960.57876,..,..,..,15789.86077,..,12778,..,..,8.279227273,8.279227273,..
0,1998M01 [1998M01],France,83.60813704,..,82.92579205,0.64516129,83.44680851,83.10716957,..,..,70.01860136,52.89976665,35098.03008,10.05185185,30483276230,30956668649,0.703822565,0.672512622,56.53996214,21856,31053.28118,33956.23999,..,..,..,26164.38096,..,24877.86042,..,..,6.087409091,0.926968783,61.31378723
0,1998M01 [1998M01],Germany,87.44733715,..,84.46601942,1.032258065,87.21117679,84.61538462,..,..,73.06745201,55.20124051,83567.484,8.562373779,67968111399,69242115681,0.688838655,0.689121917,38358.15868,37877.21943,54987.07012,55662.3694,..,0.70412535,..,43640.91591,0.703143871,40667,61978.90179,57835.95884,1.817454545,0.926968783,82.61321929
0,1998M01 [1998M01],India,..,..,49.38446506,9.600068261,..,49.17498767,..,..,20.12042448,23.48119717,27838,..,18057015872,18281698511,0.531984785,0.531984785,3596.567774,3575,6720.117004,6760.659105,..,..,..,114.5110493,..,116.16,..,..,39.28590909,39.28590909,..
0,1998M01 [1998M01],Italy,78.72807018,..,77.38403273,1.978833046,77.56202805,77.44034707,..,..,113.8677274,86.03438957,60941.71508,..,45469991952,47864720544,0.539418719,0.540762549,56.17525865,53.84636561,99.82294597,103.8815627,..,0.564279238,..,19849,0.562912945,17036,35175.84674,30264.0047,1789.040909,0.926968783,..
0,1998M01 [1998M01],Japan,105.5387714,..,103.1636752,1.831029627,..,103.2091097,..,..,149.4114997,105.4591848,221253.2792,3.627964693,1.44231E+11,1.45863E+11,0.622120246,0.599510545,26532.91559,26670.08046,42869.65526,44257.62951,..,0.943110746,..,33849,0.959607872,29795,35890.80087,31049.14088,129.4836364,129.4836364,71.0230436
0,1998M01 [1998M01],United Kingdom,84.02777778,..,80.0221341,1.495294315,84.00090518,79.99043585,..,..,88.70602945,89.71588773,31067.82834,6.4,42069113538,41809151601,0.740967567,0.896656767,76.04020344,27484,37092.04186,84.80413714,..,0.855051366,..,14041.56441,0.733058436,14045.04938,16421.89577,19159.52221,0.611663277,0.611663277,77.07886569
0,1998M01 [1998M01],United States,77.78777387,..,74.48686824,1.631116688,77.77621661,74.57761656,..,..,74.56954986,74.56954986,71369.89244,4.6,2.28578E+11,2.26955E+11,0.761715647,0.749022674,74634.12805,70223.9,92191.75193,99642.01438,..,0.836187363,..,58296,0.83927092,55171.5,69716.4327,65737.41412,1,1,76.21680237
0,1998M02 [1998M02],Brazil,49.25981231,..,47.99336417,3.911434631,49.20893454,47.73634803,..,..,14.97933569,23.6419717,58782,..,31409735310,29501413990,0.666666667,0.650793651,4692.769747,3931,5896.5,7210.841318,..,0.640949555,..,4532.051848,0.650112867,3712,7070.840152,5709.777778,1.12685,1.12685,..
0,1998M02 [1998M02],Canada,82.70609319,..,78.6701209,1.109877913,82.426405,79.06168549,..,..,59.36226608,43.18894597,21222.05324,8.6,17448962440,20999057649,0.747420246,0.748962909,22.6177175,20070,26852.36332,30.19871508,..,0.587084249,..,18587.1,0.586173149,18.46680621,31660.0216,31.50401252,1.4336,1.4336,45.24295483
0,1998M02 [1998M02],China,..,..,83.68249168,-0.187553107,..,84.17677239,..,..,..,..,144277.1898,..,50452273097,49569689950,0.55095685,0.584994558,12440.56961,9101.010955,16518.55487,21266.12592,..,..,..,16618.0629,..,12250,..,..,8.2793,8.2793,..
0,1998M02 [1998M02],France,84.16488223,..,83.03210717,0.774193548,83.71276596,83.41703173,..,..,75.30524604,56.96253894,35782.14139,9.996296296,30693775326,30523299876,0.678668454,0.662574238,44.40366072,22409,33019.06823,34512.35904,..,..,..,27214.66716,..,26239.13359,..,..,6.0728,0.926211985,61.1513666
0,1998M02 [1998M02],Germany,87.80382413,..,84.57389428,1.030927835,87.27565825,84.72372698,..,..,78.03777992,59.02783927,84607.05658,8.523569511,67879955613,71393706846,0.686198704,0.684901049,38122.73466,36451.69849,53121.19986,55661.6678,..,0.703888816,..,44068.58788,0.703718403,42588,62607.31362,60518.52534,1.8127,0.926211985,83.13225522
0,1998M02 [1998M02],India,..,..,49.41060674,9.177343415,..,49.03494544,..,..,19.71542671,23.26893559,27461,..,18174387233,17826714310,0.531124333,0.531124333,3750.703972,3703,6972.002161,7061.81912,..,..,..,113.9669917,..,114.48,..,..,38.919,38.919,..
0,1998M02 [1998M02],Italy,79.05701754,..,77.55648748,2.133085889,77.88565264,77.65726681,..,..,122.395055,92.57616458,63799.45239,..,45433203932,51407204164,0.539859472,0.541204401,57.62936604,60.28835831,111.6741697,106.4835503,..,0.561067197,..,19859,0.562456842,19315,35395.04732,34340.41259,1788.04,0.926211985,..
0,1998M02 [1998M02],Japan,105.3373615,..,103.449474,1.963687683,..,103.1055901,..,..,157.552859,114.0373248,222868.5964,3.644284086,1.4048E+11,1.50667E+11,0.613410205,0.590078679,24294.33553,22399.62784,36516.55556,41171.3495,..,0.949186821,..,34244,0.965861856,32531,36077.19709,33680.8,125.752,125.752,68.90861511
0,1998M02 [1998M02],United Kingdom,84.38069217,..,80.13276161,1.609735152,84.18194162,80.26825158,..,..,94.81742717,96.26334162,31166.93642,6.4,42428337467,42298147526,0.741293713,0.887080417,75.01218328,28722,38745.77581,84.56074765,..,0.846278513,..,13968.69945,0.737962512,13836.12346,16506.0311,18749.08715,0.609527653,0.609527653,76.95709813
0,1998M02 [1998M02],United States,78.19670492,..,74.48686824,1.440200376,77.91218902,74.71606511,..,..,79.49019939,79.49019939,72126.48085,4.6,2.28879E+11,2.29983E+11,0.754567117,0.743549648,74008.32958,68394,90640.04842,99533.81024,..,0.833282315,..,57456,0.836785418,55233.2,68951.4213,66006.40832,1,1,76.46324013
0,1998M03 [1998M03],Brazil,49.32385149,..,48.00078283,4.097229425,49.36249789,47.89850734,..,..,16.80663162,26.36938131,68594,..,31984089647,34345545169,0.658163265,0.650793651,5138.966616,5156,7833.922481,7896.460898,..,0.637240356,..,4430.516422,0.644845749,4271,6952.661393,6623.289382,1.133272727,1.133272727,..
0,1998M03 [1998M03],Canada,82.88530466,..,78.6701209,0.997782705,82.426405,79.14856646,..,..,63.34520374,46.64828722,22338.99813,8.4,17620465886,21045316405,0.746438466,0.745657673,24.83432927,19997,26789.8841,33.30526886,..,0.589655157,..,18555.1,0.587182808,18.54104457,31467.71429,31.57627287,1.416227273,1.416227273,45.12652146
0,1998M03 [1998M03],China,..,..,83.97642174,0.557261676,..,84.18843284,..,..,..,..,144526.1271,..,50814107910,51442720352,0.55499946,0.576399523,11828.84971,11775.25351,21216.69362,20521.96088,..,..,..,15691.64633,..,15428,..,..,8.279227273,8.279227273,..
0,1998M03 [1998M03],France,84.45396146,..,83.03210717,0.904392765,83.75531915,83.55593546,..,..,83.60581499,62.7769314,36787.13879,9.951851852,30326905473,33452381014,0.655452018,0.646069343,48.34607362,25094,38285.02972,35389.39006,..,..,..,26584.34494,..,29291.12093,..,..,6.124909091,0.932978975,60.90773566
0,1998M03 [1998M03],Germany,87.7930215,..,84.57389428,1.161290323,87.40462117,84.61538462,..,..,83.83236481,62.94732999,84990.22888,8.447927372,68673357691,82053863074,0.67724718,0.67676723,38139.93131,39244.18552,57946.6208,56356.05512,..,0.69878344,..,43797.52441,0.698614262,45796,62676.82078,65552.62679,1.827136364,0.932978975,85.12189296
0,1998M03 [1998M03],India,..,..,49.21396631,8.27048677,..,48.87027005,..,..,22.11352671,25.69936437,29367,..,17967794519,19048671879,0.525832462,0.525832462,3490.83828,3716,7066.889686,6638.689171,..,..,..,109.1016016,..,128.01,..,..,39.50954545,39.50954545,..
0,1998M03 [1998M03],Italy,79.16666667,..,77.68529332,2.173396197,77.88565264,77.87418655,..,..,136.4278444,102.4278402,62361.24473,..,45212475816,56020671204,0.533391703,0.53303508,58.0933987,60.58078637,113.5765442,108.9860702,..,0.557909337,..,20765,0.560196104,22780,37219.309,40664.33138,1798.968182,0.932978975,..
0,1998M03 [1998M03],Japan,105.7401813,..,103.5649629,2.265197581,..,103.5196687,..,..,157.9525823,111.5640937,223334.4181,3.834603347,1.37523E+11,1.70039E+11,0.593994251,0.576823135,24380.47074,25975.95461,43730.9866,42266.80459,..,0.932981759,..,33749,0.949346595,35569,36173.26884,37466.82211,128.9909091,128.9909091,68.69477994
0,1998M03 [1998M03],United Kingdom,84.73360656,..,80.20711826,1.674147981,84.3403485,80.49824657,..,..,99.02048646,101.8699918,30796.04742,6.3,42548078777,46902859155,0.733837652,0.907322727,79.00602683,28083,38268.68236,87.07599231,..,0.86281452,..,13915.23703,0.73169007,13716.82716,16127.727,18746.77234,0.601624989,0.601624989,76.713563
0,1998M03 [1998M03],United States,78.42388884,..,74.48686824,1.376720901,78.04816143,74.85451365,..,..,83.17523508,83.17523508,70579.40887,4.7,2.29033E+11,2.32103E+11,0.747418586,0.738076622,75712.26914,78095.7,104487.233,102580.5002,..,0.829922934,..,57814,0.834299917,62297.9,69661.88988,74670.86922,1,1,77.19465312
0,1998M04 [1998M04],Brazil,49.34358026,..,47.90546654,4.030589603,49.2522451,48.01330167,..,..,17.24785264,26.88933014,74656,..,29963092141,33041970062,0.649659864,0.638262322,4995.394203,4615,7103.717277,7826.553483,..,0.62537092,..,4568.329386,0.62979684,4574,7304.991711,7262.659498,1.1405,1.1405,..
0,1998M04 [1998M04],Canada,82.88530466,..,78.58376511,0.88691796,82.51561106,79.06168549,..,..,65.86272457,48.04008792,21699.85577,8.3,17543793757,20567952550,0.743328326,0.744875315,26.25240427,20293,27300.18389,35.24402504,..,0.580320208,..,18831.6,0.57863235,19.22018184,32450.36058,33.2165698,1.429590909,1.429590909,45.590226
0,1998M04 [1998M04],China,..,..,83.71607944,-0.166900411,..,84.11847015,..,..,..,..,143916.8331,..,51393122625,49879873328,0.551128372,0.570089616,11749.55644,11654.53328,21146.67628,20610.01639,..,..,..,16161.95339,..,15968,..,..,8.279181818,8.279181818,..
0,1998M04 [1998M04],France,84.58244111,..,83.13842228,1.033591731,83.84042553,83.7268939,..,..,89.11514225,67.45329974,40715.765,9.933333333,30714825235,31635920413,0.642698827,0.637240473,36.2156,23266,36200.4706,36325.37636,..,..,..,27978.37425,..,27931.95083,..,..,6.076363636,0.925570869,62.59807414
0,1998M04 [1998M04],Germany,87.78221886,..,84.68176915,1.290322581,87.44760881,84.72372698,..,..,89.61824055,67.83728723,86355.28021,8.368544089,68320734545,75403490381,0.680263988,0.678992452,40373.37161,40613.85385,59703.07791,59460.70755,..,0.70356395,..,46068.47968,0.704205848,46269,65478.7382,65703.79973,1.812818182,0.925570869,83.61328076
0,1998M04 [1998M04],India,..,..,49.44965333,8.159014316,..,49.23786106,..,..,23.83868582,27.61122041,29452,..,18285727902,17345731012,0.527861465,0.527861465,3755.299907,3585,6791.554676,7114.176986,..,..,..,111.1520272,..,107.63,..,..,39.64068182,39.64068182,..
0,1998M04 [1998M04],Italy,79.49561404,..,77.77710836,2.149782915,77.99352751,77.98264642,..,..,150.9492224,114.2217437,61619.96074,..,45580356010,51942695874,0.534230823,0.533879098,57.21422059,59.09455648,110.6161492,107.1669987,..,0.563293658,..,19907,0.561013063,20386,35340.35883,36337.83481,1791.020455,0.925570869,..
0,1998M04 [1998M04],Japan,106.143001,..,103.315206,0.424872785,..,103.7267081,..,..,149.5202957,103.3698622,205420.3597,4.094726072,1.37098E+11,1.46348E+11,0.584468567,0.567576948,23417.80892,23702.32098,40553.62824,41259.26714,..,0.923536571,..,32509,0.939701063,32992,35200.55514,35109.03765,131.8018182,131.8018182,68.39671951
0,1998M04 [1998M04],United Kingdom,85.04098361,..,80.37093079,1.868841929,84.31771894,80.9218017,..,..,101.1585941,104.7108965,31885.21455,6.3,42508165007,42053649564,0.728220692,0.905382443,79.41533993,27967,38404.5665,87.71468953,..,0.849620151,..,13881.15239,0.724278853,13873.33333,16338.06869,19154.68508,0.597919748,0.597919748,77.19868266
0,1998M04 [1998M04],United States,78.60563598,..,74.57882734,1.438398999,78.18413383,74.9929622,..,..,86.30728678,86.30728678,71760.89733,4.3,2.29881E+11,2.26473E+11,0.745830024,0.736512901,76677.24988,75743.9,101556.5177,104108.4953,..,0.826440125,..,56014,0.830985915,56674.4,67777.44485,68201.39661,1,1,78.22500252
0,1998M05 [1998M05],Brazil,49.45213651,..,48.03408591,4.706637082,49.3096539,48.25341587,..,..,15.41102468,23.87679252,72826,..,31577691222,35465745951,0.653911565,0.64160401,4734.881105,4724,7224.218466,7379.756097,..,0.616468843,..,4246.702594,0.623777276,4608,6888.754628,7387.252111,1.147666667,1.147666667,..
0,1998M05 [1998M05],Canada,83.06451613,..,78.6701209,0.997782705,82.60481713,79.32232841,..,..,65.8836425,47.55257971,20475.41784,8.3,17402555625,20676608002,0.741425911,0.744486492,26.46309783,20090,27096.43636,35.54543717,..,0.576325156,..,18450.9,0.576172145,19.21938222,32014.73998,33.35701386,1.445190476,1.445190476,45.51285849
0,1998M05 [1998M05],China,..,..,83.50316428,-0.707432654,..,83.27891791,..,..,..,..,144798.1512,..,51897554500,50249707357,0.539056427,0.563006733,11399.57595,11239.08617,20849.55415,20247.67293,..,..,..,15129.98087,..,14899,..,..,8.279142857,8.279142857,..
0,1998M05 [1998M05],France,84.59314775,..,83.13842228,0.903225806,83.90425532,83.7482637,..,..,92.79102853,71.70685757,42314.6245,9.9,31105752128,29502885461,0.634177231,0.625082138,38.4283,22443,35389.16077,37489.47311,..,..,..,27617.44091,..,26285.88172,..,..,5.951619048,0.90618988,63.00990358
0,1998M05 [1998M05],Germany,88.17111375,..,85.11326861,1.544401544,87.75926921,84.83206934,..,..,92.16596493,71.23121739,86926.77298,8.259586641,68585201905,72567302027,0.691539464,0.68862465,36564.42032,36252.88775,52423.45471,53097.75115,..,0.716951699,..,44709.7625,0.717601967,43721,62360.91293,60926.53315,1.774952381,0.90618988,83.96422842
0,1998M05 [1998M05],India,..,..,50.22367231,10.47667137,..,50.09577827,..,..,22.66429521,25.72667547,28671,..,18165647001,17367396927,0.52735192,0.52735192,3642.316479,3748,7107.20841,6906.804198,..,..,..,107.8659863,..,101.89,..,..,40.37142857,40.37142857,..
0,1998M05 [1998M05],Italy,79.49561404,..,77.85792276,1.987506252,78.10140237,78.09110629,..,..,148.7033911,114.9829603,57759.44715,..,45506779971,52313420904,0.542153185,0.54092798,60.02601772,58.95022797,108.7335269,110.9685945,..,0.571586745,..,20672,0.568330171,20641,36165.9891,36318.67716,1750.014286,0.90618988,..
0,1998M05 [1998M05],Japan,106.2437059,..,103.2694739,0.531116575,..,104.0372671,..,..,145.5151393,97.93912574,206651.1732,4.124777406,1.35883E+11,1.38557E+11,0.575844881,0.560700735,21395.52906,20914.7846,36320.17108,38158.55365,..,0.911630943,..,32507,0.92829268,29965,35658.07003,32279.69007,135.0342857,135.0342857,68.34836363
0,1998M05 [1998M05],United Kingdom,85.28005464,..,80.55942185,2.073378273,84.45349627,81.35104978,..,..,101.7022055,102.9815515,31779.97608,6.3,42148941077,40423663147,0.717811198,0.885295149,81.26638771,28964,40350.44326,91.79581271,..,0.837101241,..,13815.91607,0.710870703,13793.66667,16504.47448,19403.9037,0.610756814,0.610756814,77.93274304
0,1998M05 [1998M05],United States,78.65107276,..,74.76274553,1.688555347,78.36543038,75.13141074,..,..,86.71443026,86.71443026,72237.85066,4.4,2.31343E+11,2.29895E+11,0.744241461,0.732603597,74524.1268,73997.7,99427.00566,101725.0354,..,0.826264751,..,55986,0.831814416,56672.7,67757.94313,68131.42321,1,1,78.52852617
0,1998M06 [1998M06],Brazil,49.45213651,..,47.84868708,4.404380235,49.27439561,48.26295465,..,..,14.28991281,22.01364814,70898,..,31982742358,35462019859,0.645408163,0.636591479,4612.465869,4687,7262.071146,7245.566464,..,0.611275964,..,4534.542716,0.620015049,4881,7418.159687,7872.389563,1.154318182,1.154318182,..
0,1998M06 [1998M06],Canada,82.97491039,..,78.75647668,0.996677741,82.60481713,79.40920938,..,..,62.95316675,44.81983296,19884.0056,8.4,17392467187,21582568642,0.738193647,0.742722442,25.66181501,20387,27617.4146,34.55101604,..,0.567786063,..,17619.7,0.569128114,19.00585874,31032.28691,33.39469319,1.465,1.465,45.00713909
0,1998M06 [1998M06],China,..,..,83.36723568,-1.133468961,..,82.11287313,..,..,..,..,144501.0326,..,52167042769,50249707357,0.511409203,0.559806701,11664.70209,11839.43698,23150.61386,20837.01854,..,..,..,15386.10276,..,15564,..,..,8.279954545,8.279954545,..
0,1998M06 [1998M06],France,84.67880086,..,83.2447374,0.902061856,83.9893617,83.81237312,..,..,95.53368566,73.10544937,43076.72896,9.866666667,30901267292,33941073460,0.615393489,0.600251675,39.2171,24733,40190.54545,38463.86599,..,..,..,28053.76682,..,29101.62002,..,..,6.011636364,0.915309869,63.25700124
0,1998M06 [1998M06],Germany,88.2143243,..,85.11326861,1.413881748,87.82375067,84.9404117,..,..,97.67606406,74.76177688,86844.0426,8.101272281,67968111399,76870484358,0.677356964,0.678536032,40081.78982,40375.39773,59607.26748,59070.98215,..,0.70898658,..,44824.52423,0.709627715,46233,63223.37476,65151.06307,1.792909091,0.915309869,82.91138543
0,1998M06 [1998M06],India,..,..,51.14794817,12.44569811,..,51.23939124,..,..,19.2202467,20.91094226,27034,..,18575453569,17246067806,0.520653677,0.520653677,3320.227881,3162,6073.134863,6377.037203,..,..,..,111.1600011,..,104.98,..,..,42.22272727,42.22272727,..
0,1998M06 [1998M06],Italy,79.60526316,..,77.95799443,2.13939222,78.3171521,78.19956616,..,..,146.4778786,112.1298554,54463.9437,..,45433203932,55443987824,0.534149886,0.533807934,55.1070637,55.53223201,103.9637628,103.233879,..,0.564033125,..,20515,0.561740463,22107,36371.97725,39354.47319,1766.55,0.915309869,..
0,1998M06 [1998M06],Japan,106.143001,..,103.0832628,0.117924721,..,103.6231884,..,..,142.8609309,92.68221939,205548.8622,4.119344997,1.36098E+11,1.51408E+11,0.566935823,0.552725687,23074.53485,22307.31902,39347.16793,41746.81109,..,0.896837385,..,30664,0.915278235,30973,34191.25979,33839.98309,140.4436364,140.4436364,66.81947849
0,1998M06 [1998M06],United Kingdom,85.24590164,..,80.55634784,1.69210776,84.49875537,81.23035934,..,..,100.2904151,102.4834689,31600.15111,6.3,42109027307,42868642772,0.7014133,0.884358553,82.45592431,27127,38674.7728,93.23811486,..,0.847515947,..,13714.29332,0.693256435,13664,16181.75253,19709.87834,0.605559884,0.605559884,76.70930908
0,1998M06 [1998M06],United States,78.60563598,..,74.85470463,1.622971286,78.50140278,75.22370977,..,..,84.73652087,84.73652087,72770.4889,4.5,2.29891E+11,2.33586E+11,0.739475774,0.728694292,75644.49084,76918.1,104017.0654,103808.2659,..,0.82306189,..,56145,0.827671914,56994.6,68214.79732,68861.34354,1,1,79.21712475
0,1998M07 [1998M07],Brazil,49.51642405,..,47.62704587,3.941665434,49.26572227,48.20506411,..,..,15.34419982,23.49664018,70210,..,31488982090,37039725928,0.644557823,0.638262322,5042.246264,5389,8360.770449,7899.959133,..,0.606083086,..,4524.795309,0.615500376,4967,7465.635345,8069.856968,1.161217391,1.161217391,..
0,1998M07 [1998M07],Canada,83.15412186,..,78.75647668,0.884955752,82.69402319,79.40920938,..,..,62.6463462,43.92598289,22445.48843,8.3,17122097047,19303775388,0.735624177,0.738599401,26.14955345,20380,27704.36404,35.40424403,..,0.559516608,..,17561.7,0.559367094,17.90182629,31387.27205,32.0037172,1.486652174,1.486652174,43.27811337
