,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
0,1988 [1988],Japan,90.42463914,..,89.3219122,0.681236231,..,89.59627329,393703700,3073812.637,..,..,..,..,..,..,..,..,..,..,..,..,4173340.835,..,369308500,..,..,..,..,..,128.1667226,128.1667226,58.22447056
0,1988 [1988],United Kingdom,..,..,56.18212527,4.149280966,..,56.4740174,555591,988781.3139,..,..,..,..,..,..,..,..,..,..,..,..,1599371.623,..,1137685,..,..,..,..,..,0.562191769,0.562191769,..
0,1988 [1988],United States,56.07656401,..,54.38231075,4.100044008,55.94131431,54.57564752,5236500,5236500,..,..,..,..,..,..,..,..,..,..,..,..,8467651.316,..,8866600,..,..,..,..,..,1,1,..
0,1988Q1 [1988Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],Canada,..,..,..,..,..,..,152737,120463.6363,..,..,..,..,..,..,..,..,..,..,..,..,242126.809,..,264182,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],France,..,..,..,..,..,..,224482,279327.2588,..,..,..,..,..,..,..,..,..,..,..,..,451222.3932,..,339482,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],Germany,..,..,..,..,..,..,280050,348471.5871,..,..,..,..,..,..,..,..,..,..,..,..,597791.2495,..,468120,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],Italy,..,..,..,..,..,..,147899,184033.5628,..,..,..,..,..,..,..,..,..,..,..,..,430296.5764,..,331867,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],Japan,..,..,..,..,..,..,96752400,756099.2002,..,..,..,..,..,..,..,..,..,..,..,..,1026332.316,..,90822500,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],United Kingdom,..,..,..,..,..,..,133102,239216.4325,..,..,..,..,..,..,..,..,..,..,..,..,394213.6817,..,280417,..,..,..,..,..,..,..,..
0,1988Q1 [1988Q1],United States,..,..,..,..,..,..,1268400,1268400,..,..,..,..,..,..,..,..,..,..,..,..,2083153.386,..,2181300,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],Canada,..,..,..,..,..,..,155292,126228.0395,..,..,..,..,..,..,..,..,..,..,..,..,244271.2253,..,266521.75,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],France,..,..,..,..,..,..,228140,278641.546,..,..,..,..,..,..,..,..,..,..,..,..,454256.8419,..,341765,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],Germany,..,..,..,..,..,..,287190,350762.9771,..,..,..,..,..,..,..,..,..,..,..,..,608709.6362,..,476670,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],Italy,..,..,..,..,..,..,150839,184229.0355,..,..,..,..,..,..,..,..,..,..,..,..,433028.4988,..,333974,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],Japan,..,..,..,..,..,..,96955900,771205.2802,..,..,..,..,..,..,..,..,..,..,..,..,1032305.717,..,91351100,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],United Kingdom,..,..,..,..,..,..,136141,250487.6199,..,..,..,..,..,..,..,..,..,..,..,..,396537.4895,..,282070,..,..,..,..,..,..,..,..
0,1988Q2 [1988Q2],United States,..,..,..,..,..,..,1297500,1297500,..,..,..,..,..,..,..,..,..,..,..,..,2110466.542,..,2209900,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],Canada,..,..,..,..,..,..,157848,129403.6138,..,..,..,..,..,..,..,..,..,..,..,..,244293.4508,..,266546,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],France,..,..,..,..,..,..,233475,260740.5365,..,..,..,..,..,..,..,..,..,..,..,..,460240.6738,..,346267,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],Germany,..,..,..,..,..,..,292750,326937.7538,..,..,..,..,..,..,..,..,..,..,..,..,615669.3096,..,482120,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],Italy,..,..,..,..,..,..,154610,172665.5717,..,..,..,..,..,..,..,..,..,..,..,..,438719.2474,..,338363,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],Japan,..,..,..,..,..,..,99248600,742068.5761,..,..,..,..,..,..,..,..,..,..,..,..,1051181.937,..,93021500,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],United Kingdom,..,..,..,..,..,..,140828,238716.9754,..,..,..,..,..,..,..,..,..,..,..,..,402576.8594,..,286366,..,..,..,..,..,..,..,..
0,1988Q3 [1988Q3],United States,..,..,..,..,..,..,1320700,1320700,..,..,..,..,..,..,..,..,..,..,..,..,2122881.613,..,2222900,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],Canada,..,..,..,..,..,..,161017,133423.0686,..,..,..,..,..,..,..,..,..,..,..,..,245997.2525,..,268405,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],France,..,..,..,..,..,..,238183,279418.6657,..,..,..,..,..,..,..,..,..,..,..,..,464621.5511,..,349563,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],Germany,..,..,..,..,..,..,299270,351081.4125,..,..,..,..,..,..,..,..,..,..,..,..,622820.5336,..,487720,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],Italy,..,..,..,..,..,..,158366,185783.2692,..,..,..,..,..,..,..,..,..,..,..,..,443957.4849,..,342403,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],Japan,..,..,..,..,..,..,100746800,804439.5804,..,..,..,..,..,..,..,..,..,..,..,..,1063520.865,..,94113400,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],United Kingdom,..,..,..,..,..,..,145520,260360.286,..,..,..,..,..,..,..,..,..,..,..,..,406043.5926,..,288832,..,..,..,..,..,..,..,..
0,1988Q4 [1988Q4],United States,..,..,..,..,..,..,1349900,1349900,..,..,..,..,..,..,..,..,..,..,..,..,2151149.774,..,2252500,..,..,..,..,..,..,..,..
0,1989 [1989],Brazil,..,..,3.32E-05,182.6804195,..,3.21E-05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989 [1989],Canada,67.61499403,..,64.5736168,4.983042862,..,64.97248769,671579,567147.108,..,..,..,..,..,..,..,..,..,..,..,..,999318.4136,..,1090345.75,..,..,..,..,..,1.184330917,1.184330917,..
0,1989 [1989],China,..,..,39.97522156,18.18989804,..,39.75824005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.770805375,3.770805375,..
0,1989 [1989],France,..,..,69.3663068,3.48608909,..,69.6806995,997492,1113765.041,..,..,..,..,..,..,..,..,..,..,..,..,1912056.253,..,1438556,..,..,..,..,..,6.37596489,0.896299092,..
0,1989 [1989],Germany,..,..,66.37001079,2.812978694,..,66.3777537,1240760,1385396.888,..,..,..,..,..,..,..,..,..,..,..,..,2544252.273,..,1992360,..,..,..,..,..,1.879528589,0.896299092,79.53360703
0,1989 [1989],India,..,..,21.89836656,7.082680681,..,21.94732508,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.19991318,16.19991318,..
0,1989 [1989],Italy,..,..,52.98540805,6.203844507,..,53.06399132,672194,750622.2632,..,..,..,..,..,..,..,..,..,..,..,..,1806677.194,..,1393403,..,..,..,..,..,1370.610894,0.896299092,..
0,1989 [1989],Japan,92.70728432,..,91.35077041,2.271400339,..,91.63216011,421158800,3055352.072,..,..,..,..,..,..,..,..,..,..,..,..,4373084.783,..,386984300,..,..,..,..,..,138.0019941,138.0019941,58.1131693
0,1989 [1989],United Kingdom,..,..,59.08970866,5.175281966,..,59.39639599,614508,1006620.395,..,..,..,..,..,..,..,..,..,..,..,..,1640597.07,..,1167010,..,..,..,..,..,0.610831275,0.610831275,..
0,1989 [1989],United States,58.60209191,..,56.98781849,4.791094201,58.45302682,57.21001568,5641600,5641600,..,..,..,..,..,..,..,..,..,..,..,..,8778601.09,..,9192200,..,..,..,..,..,1,1,..
0,1989Q1 [1989Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],Canada,..,..,..,..,..,..,164040,137589.5813,..,..,..,..,..,..,..,..,..,..,..,..,248803.3928,..,271466.75,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],France,..,..,..,..,..,..,243239,275532.0647,..,..,..,..,..,..,..,..,..,..,..,..,471014.7611,..,354373,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],Germany,..,..,..,..,..,..,304610,345050.8439,..,..,..,..,..,..,..,..,..,..,..,..,629397.1057,..,492870,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],Italy,..,..,..,..,..,..,162764,184372.987,..,..,..,..,..,..,..,..,..,..,..,..,446714.0426,..,344529,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],Japan,..,..,..,..,..,..,103308300,803905.3915,..,..,..,..,..,..,..,..,..,..,..,..,1085900.215,..,96093800,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],United Kingdom,..,..,..,..,..,..,148557,259643.8367,..,..,..,..,..,..,..,..,..,..,..,..,407833.1917,..,290105,..,..,..,..,..,..,..,..
0,1989Q1 [1989Q1],United States,..,..,..,..,..,..,1377800,1377800,..,..,..,..,..,..,..,..,..,..,..,..,2173019.399,..,2275400,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],Canada,..,..,..,..,..,..,167448,140291.7964,..,..,..,..,..,..,..,..,..,..,..,..,249754.2773,..,272504.25,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],France,..,..,..,..,..,..,246472,267858.9035,..,..,..,..,..,..,..,..,..,..,..,..,474560.9325,..,357041,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],Germany,..,..,..,..,..,..,306770,333389.0901,..,..,..,..,..,..,..,..,..,..,..,..,631912.8042,..,494840,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],Italy,..,..,..,..,..,..,165316,179660.8235,..,..,..,..,..,..,..,..,..,..,..,..,448648.56,..,346021,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],Japan,..,..,..,..,..,..,103207300,747809.2537,..,..,..,..,..,..,..,..,..,..,..,..,1074265.303,..,95064200,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],United Kingdom,..,..,..,..,..,..,151391,246224.5627,..,..,..,..,..,..,..,..,..,..,..,..,410518.2933,..,292015,..,..,..,..,..,..,..,..
0,1989Q2 [1989Q2],United States,..,..,..,..,..,..,1403100,1403100,..,..,..,..,..,..,..,..,..,..,..,..,2189636.494,..,2292800,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],Canada,..,..,..,..,..,..,169783,143553.1875,..,..,..,..,..,..,..,..,..,..,..,..,250647.8796,..,273479.25,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],France,..,..,..,..,..,..,251430,274830.8009,..,..,..,..,..,..,..,..,..,..,..,..,480139.3737,..,361238,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],Germany,..,..,..,..,..,..,311730,340742.9725,..,..,..,..,..,..,..,..,..,..,..,..,637799.794,..,499450,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],Italy,..,..,..,..,..,..,169449,185219.7605,..,..,..,..,..,..,..,..,..,..,..,..,453324.0759,..,349627,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],Japan,..,..,..,..,..,..,105495900,741174.6899,..,..,..,..,..,..,..,..,..,..,..,..,1090776.346,..,96525300,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],United Kingdom,..,..,..,..,..,..,155568,248479.7534,..,..,..,..,..,..,..,..,..,..,..,..,410927.3847,..,292306,..,..,..,..,..,..,..,..
0,1989Q3 [1989Q3],United States,..,..,..,..,..,..,1423900,1423900,..,..,..,..,..,..,..,..,..,..,..,..,2205776.086,..,2309700,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],Canada,..,..,..,..,..,..,170308,145712.5428,..,..,..,..,..,..,..,..,..,..,..,..,250112.8639,..,272895.5,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],France,..,..,..,..,..,..,256351,295543.2721,..,..,..,..,..,..,..,..,..,..,..,..,486341.1861,..,365904,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],Germany,..,..,..,..,..,..,317650,366213.9815,..,..,..,..,..,..,..,..,..,..,..,..,645142.5687,..,505200,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],Italy,..,..,..,..,..,..,174665,201368.6922,..,..,..,..,..,..,..,..,..,..,..,..,457990.5157,..,353226,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],Japan,..,..,..,..,..,..,109147300,762462.7373,..,..,..,..,..,..,..,..,..,..,..,..,1122142.919,..,99301000,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],United Kingdom,..,..,..,..,..,..,158992,252272.2419,..,..,..,..,..,..,..,..,..,..,..,..,411318.2006,..,292584,..,..,..,..,..,..,..,..
0,1989Q4 [1989Q4],United States,..,..,..,..,..,..,1436800,1436800,..,..,..,..,..,..,..,..,..,..,..,..,2210169.111,..,2314300,..,..,..,..,..,..,..,..
0,1990 [1990],Brazil,0.001812806,..,0.000971106,2822.627295,..,0.00095936,..,..,..,..,9973,..,..,..,..,..,..,..,..,..,1145092.897,..,619427,..,..,..,..,..,0.0002,0.0002,..
0,1990 [1990],Canada,70.63172043,..,67.65864287,4.777533347,..,68.07848248,695501,596032.9393,29.71119785,26.54375814,17894.18116,8.15,..,..,..,..,..,..,..,..,1000964.017,..,1092141.25,..,..,..,..,..,1.167017217,1.167017217,..
0,1990 [1990],China,..,..,41.1932431,3.046941308,..,40.96995491,..,..,..,..,29697.80941,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.794740368,4.794740368,..
0,1990 [1990],France,..,..,71.71840669,3.390839158,..,72.04384372,1054209,1369688.521,42.86647319,38.84822726,40977.59913,7.625,..,..,..,..,..,..,..,..,1969313.364,..,1481634,..,..,..,..,..,5.44635207,0.77165634,..
0,1990 [1990],Germany,..,..,68.11398777,2.627658134,..,68.16540267,1353430,1759653.398,..,..,73915.24312,..,..,..,..,..,..,..,..,..,2683215.88,..,2101180,..,..,..,..,..,1.616348875,0.77165634,99.17555823
0,1990 [1990],India,..,..,23.86069657,8.961079392,..,23.91657369,..,..,5.643970143,14.74591114,5156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.49710507,17.49710507,..
0,1990 [1990],Italy,..,..,56.40584003,6.455422554,..,56.48951555,729431,947890.88,..,..,73459.4917,..,..,..,..,..,..,..,..,..,1841939.35,..,1420599,..,..,..,..,..,1198.18166,0.77165634,..
0,1990 [1990],Japan,95.09902652,..,94.16687384,3.082736375,..,94.45307108,453298400,3145428.105,276.4567517,173.4465281,76144.78769,2.108116766,..,..,..,..,..,..,..,..,4588193.911,..,406019800,..,..,..,..,..,144.8215565,144.8215565,60.30577297
0,1990 [1990],United Kingdom,..,..,63.24297364,7.028745064,..,63.57122254,668915,1195634.854,39.46678844,43.48562453,36632.185,7.091666667,..,..,..,..,..,..,..,..,1652635.042,..,1175573,..,..,..,..,..,0.562735812,0.562735812,..
0,1990 [1990],United States,61.54791006,..,60.07611148,5.419216029,61.39531862,60.2981874,5963200,5963200,25.58378246,25.58378246,87471.3043,5.616666667,..,..,..,..,..,..,..,..,8944103.534,..,9365500,..,..,..,..,..,1,1,..
0,1990Q1 [1990Q1],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5188.133532,4576,..,..,294862.433,..,159503,6994.705412,..,6487,..,..,..,..,..
0,1990Q1 [1990Q1],Canada,..,..,..,..,..,..,172982,146278.7228,..,..,..,..,..,..,..,..,30238.8,..,..,..,252470.8283,..,275468.25,31562.7,..,..,..,..,..,..,..
0,1990Q1 [1990Q1],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13217.52268,9945.078158,..,..,..,..,..,13963.34099,..,10780,..,..,..,..,..
0,1990Q1 [1990Q1],France,..,..,..,..,..,..,260182,321052.5866,..,..,..,..,..,..,..,..,53846,..,..,..,489621.5276,..,368372,55940.98721,..,..,..,..,..,..,..
0,1990Q1 [1990Q1],Germany,..,..,..,..,..,..,329130,406131.2383,..,..,..,..,..,..,..,..,87919.36643,88111.70852,..,..,658385.1032,..,515570,104929.8407,..,104904,..,..,..,..,..
0,1990Q1 [1990Q1],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5711.299597,5670,..,..,..,..,..,4385.815807,..,4833,..,..,..,..,..
0,1990Q1 [1990Q1],Italy,..,..,..,..,..,..,180387,222589.2373,..,..,..,..,..,..,..,..,..,..,..,..,459813.5261,..,354632,..,..,..,..,..,..,..,..
0,1990Q1 [1990Q1],Japan,..,..,..,..,..,..,109064200,737085.4734,..,..,..,..,..,..,..,..,54947.64866,53642.85236,..,..,1114186.294,..,98596900,68203,..,65796,..,..,..,..,..
0,1990Q1 [1990Q1],United Kingdom,..,..,..,..,..,..,162175,268731.7867,..,..,..,..,..,..,..,..,85400.45647,..,..,..,414090.4625,..,294556,42107,..,..,..,..,..,..,..
0,1990Q1 [1990Q1],United States,..,..,..,..,..,..,1468200,1468200,..,..,..,..,..,..,..,..,124737.4761,119755,..,..,2234330.749,..,2339600,96510.2,..,97596.5,..,..,..,..,..
0,1990Q2 [1990Q2],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4461.443699,4266,..,..,272224.0791,..,147257,8087.368831,..,8300,..,..,..,..,..
0,1990Q2 [1990Q2],Canada,..,..,..,..,..,..,173906,148537.3746,..,..,..,..,..,..,..,..,30201.3,34344,..,..,251425.3136,..,274327.5,32501.7,..,36952,..,..,..,..,..
0,1990Q2 [1990Q2],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13003.49603,13037.72876,..,..,..,..,..,14989.06575,..,14730,..,..,..,..,..
0,1990Q2 [1990Q2],France,..,..,..,..,..,..,263309,329578.4266,..,..,..,..,..,..,..,..,53970,50905.61881,..,..,491381.3217,..,369696,54400.84423,..,53075.99058,..,..,..,..,..
0,1990Q2 [1990Q2],Germany,..,..,..,..,..,..,333710,417697.9015,..,..,..,..,..,..,..,..,91574.05268,89670.85668,..,..,661667.0042,..,518140,103525.6586,..,100857,..,..,..,..,..
0,1990Q2 [1990Q2],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5415.7456,5326,..,..,..,..,..,4536.275738,..,4253,..,..,..,..,..
0,1990Q2 [1990Q2],Italy,..,..,..,..,..,..,180275,225646.4871,..,..,..,..,..,..,..,..,34676.8417,35943.18847,..,..,461215.1436,..,355713,29147.64846,..,38794.12301,..,..,..,..,..
0,1990Q2 [1990Q2],Japan,..,..,..,..,..,..,112651600,725223.6361,..,..,..,..,..,..,..,..,54873.10313,54015.21668,..,..,1143664.567,..,101205500,68143,..,67258,..,..,..,..,..
0,1990Q2 [1990Q2],United Kingdom,..,..,..,..,..,..,166689,279367.0923,..,..,..,..,..,..,..,..,87114.81463,49859,..,..,416217.4566,..,296069,43565,..,45773,..,..,..,..,..
0,1990Q2 [1990Q2],United States,..,..,..,..,..,..,1490000,1490000,..,..,..,..,..,..,..,..,122038.1066,120936.4,..,..,2242448.295,..,2348100,98251.5,..,100626,..,..,..,..,..
0,1990Q3 [1990Q3],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5180.710982,5474,..,..,290900.8135,..,157360,8348.362738,..,8736,..,..,..,..,..
0,1990Q3 [1990Q3],Canada,..,..,..,..,..,..,174421,151209.2366,..,..,..,..,..,..,..,..,30057.2,34172,..,..,249646.3576,..,272386.5,33396.6,..,36432,..,..,..,..,..
0,1990Q3 [1990Q3],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13444.46778,13364.74032,..,..,..,..,..,15398.13546,..,15750,..,..,..,..,..
0,1990Q3 [1990Q3],France,..,..,..,..,..,..,264450,348878.1239,..,..,..,..,..,..,..,..,58060,43127.65289,..,..,493541.19,..,371321,56653.13059,..,44669.13393,..,..,..,..,..
0,1990Q3 [1990Q3],Germany,..,..,..,..,..,..,341860,451001.9869,..,..,..,..,..,..,..,..,94992.12976,91565.87482,..,..,675688.5113,..,529120,104741.1695,..,101146,..,..,..,..,..
0,1990Q3 [1990Q3],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5817.41072,5756,..,..,..,..,..,4544.057911,..,4402,..,..,..,..,..
0,1990Q3 [1990Q3],Italy,..,..,..,..,..,..,183491,242072.2096,..,..,..,..,..,..,..,..,29721.04425,26898.60294,..,..,461956.7951,..,356285,26378.82172,..,31491.08799,..,..,..,..,..
0,1990Q3 [1990Q3],Japan,..,..,..,..,..,..,115169400,793852.9704,..,..,..,..,..,..,..,..,58032.47911,57674.08117,..,..,1165690.214,..,103154600,72095,..,73599,..,..,..,..,..
0,1990Q3 [1990Q3],United Kingdom,..,..,..,..,..,..,169801,316476.5166,..,..,..,..,..,..,..,..,101686.8501,49296,..,..,411872.0906,..,292978,47761,..,45647,..,..,..,..,..
0,1990Q3 [1990Q3],United States,..,..,..,..,..,..,1503800,1503800,..,..,..,..,..,..,..,..,122647.1993,124328.4,..,..,2243880.803,..,2349600,97176.5,..,93903.4,..,..,..,..,..
0,1990Q4 [1990Q4],Brazil,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5766.743852,6345,..,..,287105.5709,..,155307,7847.052225,..,7893,..,..,..,..,..
0,1990Q4 [1990Q4],Canada,..,..,..,..,..,..,174192,150007.6052,..,..,..,..,..,..,..,..,30143.9,34946,..,..,247421.5171,..,269959,32603.3,..,37658,..,..,..,..,..
0,1990Q4 [1990Q4],China,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13654.99439,16842.98339,..,..,..,..,..,16785.57388,..,20690,..,..,..,..,..
0,1990Q4 [1990Q4],France,..,..,..,..,..,..,266268,370179.3837,..,..,..,..,..,..,..,..,61680,47653.00847,..,..,494769.3243,..,372245,62377.7366,..,51216.87649,..,..,..,..,..
0,1990Q4 [1990Q4],Germany,..,..,..,..,..,..,348730,484822.2711,..,..,..,..,..,..,..,..,106483.3321,112286.1186,..,..,687475.261,..,538350,108334.4101,..,115179,..,..,..,..,..
0,1990Q4 [1990Q4],India,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6628.716208,6829,..,..,..,..,..,4505.849992,..,4483,..,..,..,..,..
0,1990Q4 [1990Q4],Italy,..,..,..,..,..,..,185278,257582.946,..,..,..,..,..,..,..,..,29896.91981,31095.78619,..,..,458953.8847,..,353969,29463.92815,..,39464.03208,..,..,..,..,..
0,1990Q4 [1990Q4],Japan,..,..,..,..,..,..,116413200,889266.0254,..,..,..,..,..,..,..,..,66953.21342,69992.65342,..,..,1164652.836,..,103062800,79202,..,80886,..,..,..,..,..
