,Column,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","Stock Markets, US$, Billions","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,",Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton,US Stock Market to Stock Market,US Unemployment as leading/trailing
647,647,1999M01 [1999M01],Canada,83.15412186,79.2746114,0.768386389,83.14005352,79.49609036,39.5000158,23387.95769,7.9,18177347666.0,21388025130.0,24.49742554,20420.0,19244.3,19.45123476,1.519571429,1.519571429,44.41980503,3.2550047499783714,1.8253333670769984,0.5548494134265546,1.028334622053129
648,648,1999M01 [1999M01],France,84.40042827,83.13842228,0.256410256,84.23404255,83.31018271,75.72253217,37065.68575,9.896296296,30895253032.0,30637020760.0,56.5181,22750.0,28282.04494,27083.28594,5.658380952,0.862155355,61.58381415,1.4269363190664142,0.4390212715656911,1.063660398781357,1.2881903938320178
649,649,1999M01 [1999M01],Germany,88.28994275,84.68176915,0.255427842,88.01719506,84.72372698,71.19051556,66944.11978,7.682324246,68408890332.0,67481722909.0,37320.4168,36760.1962,44566.8047,41569.0,1.687047619,0.862155355,86.99796037,0.0816163228426673,0.557665523109529,1.853583063909149,0.9724461070886076
650,650,1999M01 [1999M01],Japan,105.5387714,103.3448883,0.175655979,,103.4161491,104.2914512,221900.8116,4.561769047,134215000000.0,134188000000.0,23695.0286,23793.07068,35149.0,30458.0,113.3347619,113.3347619,77.23988326,0.5726788676231268,-0.2992260167411768,2.7154300841086294,0.5774391198734178
651,651,1999M01 [1999M01],United Kingdom,85.32559199,81.31889076,1.620497464,85.29078977,81.25768548,100.1182541,30719.41746,6.2,41909458458.0,40831159751.0,88.91587493,28977.0,13136.64452,13112.97531,0.605864814,0.605864814,76.97060368,2.476090065802075,-0.5528461092169614,2.606772808542261,0.7848101265822784
652,652,1999M01 [1999M01],United States,79.65068201,75.72831605,1.666666667,79.58918204,75.82365347,89.252673,84288.79082,4.3,237052000000.0,235906000000.0,76667.71724,71766.3,56272.0,52436.1,1.0,1.0,81.55866574,1.665764128893905,0.245721474038035,2.3238663434315123,0.5443037974683543
653,653,1999M02 [1999M02],Canada,83.42293907,79.2746114,0.768386389,83.22925959,79.58297133,38.74846759,22296.98359,7.9,18159188478.0,21249735105.0,22.85378656,20252.0,19721.7,19.7010339,1.4973,1.4973,44.95263317,3.2156954755562293,1.8512382061102133,1.00889146134534,1.0
654,654,1999M02 [1999M02],France,84.85010707,83.35105252,0.384122919,84.40425532,83.56662037,73.08612421,36866.24613,9.907407407,30799024874.0,30673903209.0,49.5937,22947.0,27682.92335,26922.62257,5.8546,0.892409346,62.54008456,1.4806546634530962,0.5403868004070528,1.9029389094427909,1.2541022034177216
655,655,1999M02 [1999M02],Germany,88.5167981,84.68176915,0.12755102,88.01719506,84.83206934,66.43415925,63864.59012,7.635072815,67174709321.0,70709109657.0,39543.51917,37829.0525,45319.41882,44007.0,1.746,0.892409346,87.53888033,0.0495074599144085,0.6439911071254126,1.729742107950585,0.9664649132911391
656,656,1999M02 [1999M02],Japan,105.1359517,103.3431278,-0.102800189,,103.0020704,103.7828741,221176.9808,4.63184479,134332000000.0,144052000000.0,24806.33422,22814.74943,31743.0,30798.0,116.6825,116.6825,76.81756129,0.5179030510704317,-0.2545050373100338,2.7021882935156465,0.5863094670886075
657,657,1999M02 [1999M02],United Kingdom,85.47358834,81.28504724,1.437970693,85.29078977,81.39659334,100.3462346,30199.35548,6.2,41829630918.0,41727652280.0,87.49588736,29441.0,13111.45983,12976.60494,0.614406021,0.614406021,76.72893774,1.7963775266245232,-0.4612655580308309,2.612708722763101,0.7848101265822784
658,658,1999M02 [1999M02],United States,79.83242914,75.72831605,1.666666667,79.58918204,75.9159525,89.03385299,77806.34134,4.4,238316000000.0,238613000000.0,79953.28985,73848.6,55522.0,53278.9,1.0,1.0,82.62290988,1.4118561523370774,0.2625047872360218,2.318168940323951,0.5569620253164557
659,659,1999M03 [1999M03],Canada,83.78136201,79.44732297,0.987925357,83.40767172,79.93049522,38.40697347,24915.0206,7.9,18092604787.0,21258286488.0,23.94500535,19246.0,19348.1,20.04079954,1.517086957,1.517086957,45.06281119,3.859076291399708,2.152687876097326,0.3585985124807662,1.2950819672131149
660,660,1999M03 [1999M03],France,85.14989293,83.35105252,0.384122919,84.46808511,83.84442782,71.47950275,41318.5406,9.896296296,30783989224.0,34875428828.0,49.118,26372.0,27990.34882,30643.98646,6.027956522,0.918875227,63.01821976,1.4534262823442368,0.5852079505938115,0.667390347199228,1.6223436550819672
661,661,1999M03 [1999M03],Germany,88.71124554,85.00539374,0.510204082,88.1676518,84.83206934,63.44706221,66571.83306,7.600462938,67615488253.0,83325257853.0,40423.71703,41482.23708,45567.3781,47621.0,1.796304348,0.918875227,88.4404136,0.00616949634561,0.86329313533047,0.5923929972652603,1.245977530819672
662,662,1999M03 [1999M03],Japan,105.5387714,103.1472111,-0.403371757,,103.1055901,110.2060212,222241.1426,4.667698123,136855000000.0,169163000000.0,23619.87287,25116.02844,31930.0,36040.0,119.5347826,119.5347826,77.06453463,0.4453505924653051,-0.3560680566802623,1.0289723896003666,0.7651964136065574
663,663,1999M03 [1999M03],United Kingdom,85.90619308,81.56494045,1.692894866,85.48314098,81.84178166,103.0445271,29938.81363,6.2,42188854847.0,47840101345.0,86.65943992,29336.0,13156.76138,12980.41975,0.616643727,0.616643727,76.84977071,2.9838391068717263,-0.8422317101330888,0.9621068987955328,1.0163934426229508
664,664,1999M03 [1999M03],United States,80.05961306,75.77429559,1.728395062,79.63450617,76.14670008,93.14692744,76639.37938,4.2,238694000000.0,242296000000.0,81390.24729,84071.9,55749.0,60889.4,1.0,1.0,82.94784074,1.576314613243557,-0.0578338086157857,0.8696949174667125,0.6885245901639345
665,665,1999M04 [1999M04],Canada,84.05017921,79.8791019,1.648351648,83.67528992,80.36490009,41.8046198,25482.16669,8.2,18201559918.0,20325097525.0,24.76446763,19155.0,19695.0,20.81238178,1.486590909,1.486590909,45.91198901,9.727318163599708,3.790265718016901,0.39032168173349135,1.3442622950819672
666,666,1999M04 [1999M04],France,85.31049251,83.45736764,0.383631714,84.56382979,84.07949567,73.360898,40436.10386,9.862962963,31030573879.0,31894097555.0,51.234,23217.0,26690.74966,26504.48694,6.129863636,0.934558743,59.17386663,1.671863312696138,0.5325914398263117,0.6849565722121249,1.616879174262295
667,667,1999M04 [1999M04],Germany,88.3979691,85.4368932,0.891719745,88.1676518,85.26543879,66.24430713,65895.83874,7.63499445,68232578759.0,75207891184.0,38417.77358,38694.19688,44497.3145,44724.0,1.827818182,0.934558743,80.24120265,0.6764455636164673,0.9773813265269662,0.6185103342155384,1.2516384344262295
668,668,1999M04 [1999M04],Japan,106.143001,103.24672,-0.066288378,,103.6231884,118.9136057,222790.2902,4.740091121,134156000000.0,143573000000.0,24904.49639,24931.34379,32105.0,33594.0,119.7931818,119.7931818,75.43618659,0.5888297913841869,-0.6032923917012368,1.110273428627553,0.7770641181967214
669,669,1999M04 [1999M04],United Kingdom,86.21357013,81.62967201,1.566164789,85.56234442,82.16969531,107.1029916,30026.68264,6.1,41789717148.0,41727652280.0,81.96123859,28727.0,13275.75112,13278.0,0.621671913,0.621671913,75.83078951,2.42598561011551,-0.9879568962874316,1.6296159596316637,0.8148034734628606
670,670,1999M04 [1999M04],United States,80.33223376,76.28007062,2.281134402,79.90645098,76.70049426,99.73512448,75834.36932,4.3,239342000000.0,237083000000.0,80864.15568,79979.8,56546.0,57282.9,1.0,1.0,82.73555258,-2.622573777004655,-3.4480142776672795,1.5175108384970513,0.5743696616213607
671,671,1999M05 [1999M05],Canada,84.22939068,79.96545769,1.646542261,83.76449599,80.53866203,42.46648438,25159.18622,7.9,18169276916.0,20488638838.0,25.45779327,19283.0,20079.5,21.0756928,1.462,1.462,45.70807579,9.731965244985435,3.731753430024685,0.6461449830790418,1.0552372853043606
672,672,1999M05 [1999M05],France,85.28907923,83.45736764,0.383631714,84.59574468,84.09018057,74.25801999,41221.60626,9.807407407,31150859077.0,30071489879.0,45.5455,22583.0,25791.36263,24547.88504,6.174571429,0.941303088,59.5341337,1.6513531521673297,0.5075698375531151,1.1298662408823985,1.3100179706375388
673,673,1999M05 [1999M05],Germany,88.53840337,85.32901834,0.253485425,88.13541107,85.26543879,66.23232601,65228.55289,7.591197999,68497046118.0,72371702830.0,39093.99609,38964.07061,43342.75806,42441.0,1.841095238,0.941303088,80.49593663,0.4251534230580781,0.6870643076180282,1.0077520141783167,1.0139892618572979
674,674,1999M05 [1999M05],Japan,106.143001,102.900615,-0.357180955,,103.6231884,115.4227925,223392.6459,4.697642607,136687000000.0,137385000000.0,22967.47363,22476.89064,32402.0,29189.0,121.9480952,121.9480952,74.4985863,0.5553022591756016,-0.4684383149389977,1.7562051437903432,0.6274845103722505
675,675,1999M05 [1999M05],United Kingdom,86.45264117,81.63002393,1.328959485,85.60760353,82.41335337,106.0808046,29761.03212,6.0,42188854847.0,40912659072.0,80.54302492,28567.0,13438.96595,13447.0,0.619234255,0.619234255,76.78164581,1.5248492319638216,-0.7154435858802719,1.61406296504166,0.8014460394716663
676,676,1999M05 [1999M05],United States,80.2413602,76.32605017,2.09102091,79.99709926,76.70049426,103.6541127,73930.18761,4.2,240989000000.0,239480000000.0,81576.40507,80964.8,56502.0,56489.0,1.0,1.0,83.50901545,-21.702813702909907,-2.039011833126766,1.5771398521549713,0.5610122276301663
677,677,1999M06 [1999M06],Canada,84.31899642,79.96545769,1.535087719,83.85370205,80.71242398,42.22985557,25302.97821,7.6,18417452492.0,21061343818.0,24.30827524,19318.0,20389.5,21.17258271,1.469045455,1.469045455,46.03248319,7.641253899497786,3.266172495831683,0.6425445786503325,1.0151649833307772
678,678,1999M06 [1999M06],France,85.35331906,83.45736764,0.255427842,84.65957447,84.07949567,74.23425188,43107.92622,9.72962963,31583885789.0,35440959709.0,41.7111,25044.0,26812.70614,27747.10557,6.316545455,0.962622928,59.62420047,1.529837502120298,0.4778480760295337,1.1295045993371193,1.2996288554149455
679,679,1999M06 [1999M06],Germany,88.48439019,85.32901834,0.253485425,88.11391725,85.37378115,65.72284161,66129.87864,7.48646784,68408890332.0,79902271909.0,39401.73594,39465.0895,45256.58289,46492.0,1.884272727,0.962622928,81.00540458,0.3982286313356263,0.7004126854286681,1.5598961891438008,1.0116848432432433
680,680,1999M06 [1999M06],Japan,106.143001,102.80089,-0.273926898,,103.3126294,121.2412171,246206.8679,4.794389548,135696000000.0,151262000000.0,25222.5932,24220.99529,33095.0,33854.0,120.7413636,120.7413636,73.74457656,0.6059138064926078,-0.6053959597743274,2.877594880083065,0.6478904794594594
681,681,1999M06 [1999M06],United Kingdom,86.40710383,81.64547475,1.352006318,85.65286264,82.3268206,106.4247242,29541.35958,6.0,42428337467.0,43887384283.0,79.75948959,28253.0,13638.13695,13641.0,0.626546136,0.626546136,77.01935988,1.5420619044193606,-0.749636584100376,2.5259334143732564,0.8108108108108107
682,682,1999M06 [1999M06],United States,80.2413602,76.32605017,1.965601966,80.04242339,76.70049426,102.2230659,73410.86533,4.3,240587000000.0,245817000000.0,86474.373,87878.9,56420.0,57824.5,1.0,1.0,83.69225097,4.508142008637054,-1.2647799682109848,2.4262093213532556,0.581081081081081
683,683,1999M07 [1999M07],Canada,84.40860215,80.13816926,1.754385965,83.85370205,80.88618593,43.02698046,25141.23729,7.6,18522372247.0,18563969380.0,24.86696096,19494.0,20670.8,20.57584981,1.487454545,1.487454545,45.86071477,13.023666775612424,4.306425701886522,1.0212221688191059,1.027027027027027
684,684,1999M07 [1999M07],France,85.03211991,83.56368276,0.383141762,84.63829787,83.85511273,76.0200523,43849.9753,9.614814815,31659064037.0,31746567760.0,38.161,22355.0,27102.29413,26792.03042,6.327954545,0.965100427,59.70847798,1.640950554741385,0.4583136747006895,1.8042949296830082,1.2992992993243244
685,685,1999M07 [1999M07],Germany,89.05692989,85.54476807,0.379746835,88.23213326,85.8071506,67.59376728,67946.6814,7.477217079,68937825051.0,75599089578.0,38595.87732,38714.10576,45028.62856,46111.0,1.886545455,0.965100427,80.1384793,0.4772386127402244,0.6921087392635235,1.6043016005854183,1.0104347404054053
686,686,1999M07 [1999M07],Japan,105.6394763,102.8342732,-0.110475733,,102.8985507,128.6303017,260556.9885,4.843231975,136872000000.0,153993000000.0,25066.2032,24926.3899,34235.0,35362.0,119.4413636,119.4413636,78.55147256,0.4397478995467495,-0.8103385047881648,3.052970816765744,0.6544908074324324
687,687,1999M07 [1999M07],United Kingdom,85.8492714,81.65666039,1.268212103,85.65286264,81.8383659,105.7271546,39395.97215,5.9,42587992547.0,42094399224.0,79.47396152,28498.0,14249.68082,13861.08642,0.634585203,0.634585203,76.66205471,1.4234741908886193,-0.6594638114225472,2.509376976245405,0.7972972972972973
688,688,1999M07 [1999M07],United States,80.37767055,76.64790701,2.144607843,80.26904407,76.93124184,105.5483605,75364.67923,4.3,242109000000.0,235813000000.0,85992.84198,86775.4,57269.0,52997.4,1.0,1.0,83.93614025,-5.825454833352923,-2.884446012277769,2.505133394738592,0.581081081081081
689,689,1999M08 [1999M08],Canada,84.58781362,80.4835924,2.081051479,84.03211418,81.05994787,42.13283042,25286.03201,7.4,18699928757.0,19833239938.0,23.71305167,18853.0,21400.6,20.73529881,1.492181818,1.492181818,46.05916645,-332.0815608074176,8.876923079743776,0.4028618421063011,1.2758620689655173
690,690,1999M08 [1999M08],France,85.29978587,83.66999787,0.510855683,84.69148936,83.99401645,76.27773952,44256.65385,9.503703704,31075680828.0,23660090872.0,37.5793,19821.0,26632.13601,20663.83701,6.185954545,0.943048476,58.01018295,1.8800510024734045,0.4816289111326472,0.7293455091529976,1.638569604137931
691,691,1999M08 [1999M08],Germany,89.10014043,85.54476807,0.379746835,88.36109618,85.69880823,65.92686369,68005.46351,7.444487545,69554915557.0,70513510460.0,40743.4141,37886.70563,44736.61489,41099.0,1.844590909,0.943048476,81.23395798,0.4150159822866585,0.7385108882587323,0.6303734519064484,1.2835323353448276
692,692,1999M08 [1999M08],Japan,105.5387714,102.7235023,0.239268473,,103.2091097,133.4296543,261199.5012,4.731872723,137645000000.0,140820000000.0,26981.95949,26858.66062,35768.0,33003.0,113.1795455,113.1795455,78.60497398,0.521008197460751,-1.0664269789563616,1.2758154576149396,0.8158401246551725
693,693,1999M08 [1999M08],United Kingdom,86.02003643,81.69274033,1.203642109,85.67549219,82.08885549,104.8807299,34418.09009,5.9,43186699096.0,40790410091.0,77.14080711,27071.0,14503.45182,14104.2716,0.622938776,0.622938776,77.01752019,1.2778143147030556,-0.5840756219346762,1.0028389649538152,1.017241379310345
694,694,1999M08 [1999M08],United States,80.46854411,76.8318252,2.264381885,80.35969234,77.1158399,104.433459,74572.98512,4.2,243129000000.0,247316000000.0,87761.34863,89748.3,58713.0,57438.9,1.0,1.0,84.54165847,-1.9613562431643607,-4.972005837442101,0.9985622909943792,0.7241379310344828
695,695,1999M09 [1999M09],Canada,84.94623656,80.74265976,2.634467618,84.38893845,81.32059079,42.35090346,25766.74247,7.5,18948104333.0,20557843471.0,23.16846116,19039.0,21222.9,21.123728,1.477045455,1.477045455,45.947078,-7.223518122800302,-12.00920567899237,0.40494699294312736,1.293103448275862
696,696,1999M09 [1999M09],France,85.34261242,83.77631299,0.767263427,84.70212766,84.13292018,79.01580057,43914.59819,9.381481481,31917677212.0,34174662302.0,37.447,25030.0,27291.41222,27879.6805,6.244954545,0.952019518,59.26155824,2.1581940723155704,0.4629596416506323,0.7555260507260817,1.6174968070689655
697,697,1999M09 [1999M09],Germany,88.77606136,85.4368932,0.253164557,88.40408383,85.48212351,66.63722903,66877.71776,7.423141278,69202292410.0,82151662672.0,40255.69173,39295.41283,46215.21503,45090.0,1.863,0.952019518,78.36885988,0.5374719657715722,0.6763548276195648,0.6371657582050783,1.2798519444827587
698,698,1999M09 [1999M09],Japan,105.9415911,102.9049573,-0.182078109,,103.5196687,139.5242198,272259.7558,4.604562653,138723000000.0,159132000000.0,27559.7399,27043.35481,37976.0,39955.0,107.07,107.07,78.28845917,0.4369691799734186,-1.0251349658519897,1.3340899162661204,0.793890112586207
699,699,1999M09 [1999M09],United Kingdom,86.50956284,81.78330124,1.172858167,85.70943652,82.41904632,104.5838201,38801.32367,5.8,43306440406.0,45395121719.0,74.52534785,28010.0,14656.97974,14371.64198,0.615736811,0.615736811,76.8990317,1.2465963381572087,-0.5558140072493047,1.4642517870963458,0.7983049243590249
700,700,1999M09 [1999M09],United States,80.74116482,77.15368204,2.629969419,80.58631302,77.48503602,102.3187238,75497.83879,4.2,242103000000.0,246034000000.0,88844.93848,90244.9,60053.0,59431.9,1.0,1.0,84.61913218,-0.6703866893754614,2.409997043172322,1.4325387429366565,0.5780828762599836
701,701,1999M10 [1999M10],Canada,84.85663082,80.82901554,2.183406114,84.29973238,81.40747176,42.51006064,26300.49753,7.2,18843184577.0,20516768378.0,20.72168939,17978.0,21486.7,22.13812866,1.477095238,1.477095238,46.68401206,-35.03149820257311,12.97684806168737,0.5951726777830143,0.9909992164456861
702,702,1999M10 [1999M10],France,85.25695931,83.77631299,0.767263427,84.70212766,84.18634469,80.77816229,43106.81203,9.233333333,32317625495.0,34632619374.0,31.977,25733.0,26671.5853,30430.73199,6.125333333,0.933957159,60.59064124,2.0602258783672407,0.4022552271891435,1.1309547535975994,1.2708647358590046
703,703,1999M10 [1999M10],Germany,88.71124554,85.65264293,0.379266751,88.4793122,85.37378115,68.06826433,65555.12019,7.341371414,69995694489.0,80782468294.0,38908.1237,41801.70323,44427.88524,47832.0,1.828190476,0.933957159,80.13816738,0.4771207146710624,0.6787387023778395,0.9530066657963756,1.010457405404272
704,704,1999M10 [1999M10],Japan,106.143001,102.90705,-0.673354119,,103.7267081,142.5784357,272653.2948,4.655399945,139087000000.0,152451000000.0,26174.94435,27966.32156,37864.0,38999.0,105.9728571,105.9728571,86.59670995,0.0680103653774745,-0.9171455092697218,1.996204853442014,0.6407635691300403
705,705,1999M10 [1999M10],United Kingdom,86.31602914,81.83468087,1.087786874,85.67549219,82.35414674,105.0800166,38820.7366,5.8,43266526636.0,45191373417.0,74.13491619,27064.0,14448.707,14825.17284,0.603413375,0.603413375,78.77112782,0.9554101972472346,-0.5410428276536637,1.4711989096166482,0.7983049243590249
706,706,1999M10 [1999M10],United States,81.01378552,77.29162069,2.562538133,80.72228542,77.62348457,99.28993663,75272.67808,4.1,245331000000.0,248700000000.0,87381.73976,94460.0,60037.0,62972.6,1.0,1.0,84.82555885,-0.7218313031418995,2.3619803728144184,1.3901334547939355,0.5643189982537934
707,707,1999M11 [1999M11],Canada,84.67741935,80.91537133,2.292576419,84.29973238,81.32059079,45.88497029,28448.55333,6.9,19085307090.0,20859014018.0,21.22619899,18105.0,22109.4,22.68677474,1.467227273,1.467227273,46.88986458,-17.854599118410967,24.41456305618919,0.6424239398001799,0.9497075824271158
708,708,1999M11 [1999M11],France,85.1391863,83.98894323,1.023017903,84.72340426,84.2183994,84.86968746,42476.18173,9.1,32338675404.0,34097823867.0,35.7282,25409.0,26392.1964,27253.61297,6.351409091,0.967981751,57.93703651,2.807517719172478,0.309865392346157,1.1882391694507757,1.2525128985632976
